"Subject" "ActivityName" "DomainSignal" "RawSignal" "Acceleration" "Magnitude" "Measure" "JerkSignal" "Axis" "count" "average"
"6911" 18 "STANDING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 47 -0.987608432553192
"6912" 18 "STANDING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 47 -0.981135368510638
"6913" 18 "STANDING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 47 -0.985727391914894
"6914" 18 "STANDING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 47 -0.985166344468085
"6915" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 47 -0.0327097992340426
"6916" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 47 -0.0697132204893617
"6917" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 47 0.0844357014893617
"6918" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 47 -0.0961753459361702
"6919" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 47 -0.0401758820425532
"6920" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 47 -0.0541160724744681
"6921" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 47 -0.992325807659574
"6922" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 47 -0.988770064893617
"6923" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 47 -0.98285359
"6924" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 47 -0.994016598297872
"6925" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 47 -0.994182068510638
"6926" 18 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 47 -0.993440028723404
"6927" 18 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 47 -0.978019352765957
"6928" 18 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 47 -0.994765626595745
"6929" 18 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 47 -0.982054220851064
"6930" 18 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 47 -0.995259656170213
"6931" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 77 -0.513304562727273
"6932" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 77 -0.458351753376623
"6933" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 77 -0.602662756363636
"6934" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 77 -0.566337705454545
"6935" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 77 -0.584715294805195
"6936" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 77 -0.707558104805195
"6937" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 77 -0.476372860519481
"6938" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 77 -0.428998878987013
"6939" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 77 -0.496011139181818
"6940" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 77 -0.554889638571429
"6941" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 77 -0.571111071298701
"6942" 18 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 77 -0.748473406883117
"6943" 18 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 77 -0.478115283792208
"6944" 18 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 77 -0.557072518142857
"6945" 18 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 77 -0.550416184675325
"6946" 18 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 77 -0.56336933974026
"6947" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 77 -0.655245696857143
"6948" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 77 -0.692766584545455
"6949" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 77 -0.596329428441558
"6950" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 77 -0.700624496961039
"6951" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 77 -0.621924235324675
"6952" 18 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 77 -0.634712522077922
"6953" 18 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 77 -0.689854688961039
"6954" 18 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 77 -0.800479386363636
"6955" 18 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 77 -0.662285078675325
"6956" 18 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 77 -0.824490254558442
"6957" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 77 0.280014024415584
"6958" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 77 -0.0177434525264935
"6959" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 77 -0.10721606707013
"6960" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 77 0.0810842949467532
"6961" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 77 0.00616344118181818
"6962" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 77 -0.000893104920519481
"6963" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 77 -0.485803235064935
"6964" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 77 -0.413814351688312
"6965" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 77 -0.505198850519481
"6966" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 77 -0.540549757662338
"6967" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 77 -0.563931846493506
"6968" 18 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 77 -0.72877416
"6969" 18 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 77 -0.439726508701299
"6970" 18 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 77 -0.580254676233766
"6971" 18 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 77 -0.471136215
"6972" 18 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 77 -0.558547889038961
"6973" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 77 0.930778453376623
"6974" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 77 -0.232059963636364
"6975" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 77 -0.027203358987013
"6976" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 77 -0.976088045454545
"6977" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 77 -0.953128794155844
"6978" 18 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 77 -0.940225340909091
"6979" 18 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 77 -0.439726508701299
"6980" 18 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 77 -0.471136215
"6981" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 77 -0.0521174166058442
"6982" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 77 -0.0602092096128571
"6983" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 77 0.094809877725974
"6984" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 77 -0.0955444962090909
"6985" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 77 -0.045332976874026
"6986" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 77 -0.056457652465974
"6987" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 77 -0.687367602766234
"6988" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 77 -0.643070412857143
"6989" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 77 -0.596700919220779
"6990" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 77 -0.755673227402597
"6991" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 77 -0.797459708441558
"6992" 18 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 77 -0.71101709025974
"6993" 18 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 77 -0.545173645844156
"6994" 18 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 77 -0.764824879350649
"6995" 18 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 77 -0.633171005428571
"6996" 18 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 77 -0.80438164012987
"6997" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 64 -0.60155187859375
"6998" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 64 -0.51970669359375
"6999" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 64 -0.64898108375
"7000" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 64 -0.67165988546875
"7001" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 64 -0.66426500359375
"7002" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 64 -0.77768198515625
"7003" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 64 -0.530831199375
"7004" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 64 -0.423192961921875
"7005" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 64 -0.50591492703125
"7006" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 64 -0.66706310546875
"7007" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 64 -0.6704551609375
"7008" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 64 -0.8178835790625
"7009" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 64 -0.554984553765625
"7010" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 64 -0.655344014375
"7011" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 64 -0.581476021875
"7012" 18 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 64 -0.66988498390625
"7013" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 64 -0.66615388640625
"7014" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 64 -0.7459945746875
"7015" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 64 -0.61747628828125
"7016" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 64 -0.663475604171875
"7017" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 64 -0.642183879375
"7018" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 64 -0.61557219921875
"7019" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 64 -0.731874313125
"7020" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 64 -0.854226170625
"7021" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 64 -0.64681355421875
"7022" 18 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 64 -0.87974635921875
"7023" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 64 0.270369539375
"7024" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 64 -0.0205021570098078
"7025" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 64 -0.107516196165625
"7026" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 64 0.075561240084375
"7027" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 64 0.0251288146210156
"7028" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 64 -0.0078095258728125
"7029" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 64 -0.54922833609375
"7030" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 64 -0.429940692546875
"7031" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 64 -0.52834407203125
"7032" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 64 -0.65418408109375
"7033" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 64 -0.6556433346875
"7034" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 64 -0.79827804859375
"7035" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 64 -0.486543648125
"7036" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 64 -0.681529858125
"7037" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 64 -0.523744854375
"7038" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 64 -0.66098081609375
"7039" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 64 0.91344651609375
"7040" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 64 -0.266892043125
"7041" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 64 -0.05781328653125
"7042" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 64 -0.9706661640625
"7043" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 64 -0.9498698615625
"7044" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 64 -0.93215341515625
"7045" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 64 -0.486543648125
"7046" 18 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 64 -0.523744854375
"7047" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 64 -0.0227911483875
"7048" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 64 -0.07849820476875
"7049" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 64 0.0827262093171875
"7050" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 64 -0.082993716424375
"7051" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 64 -0.0521530763921875
"7052" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 64 -0.0665261323
"7053" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 64 -0.65959211015625
"7054" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 64 -0.67446634796875
"7055" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 64 -0.5860855484375
"7056" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 64 -0.80023211765625
"7057" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 64 -0.86025207765625
"7058" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 64 -0.7687622653125
"7059" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 64 -0.53040299859375
"7060" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 64 -0.82114799
"7061" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 64 -0.64034824875
"7062" 18 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 64 -0.860563764375
"7063" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 66 -0.776276393484848
"7064" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 66 -0.74293609
"7065" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 66 -0.785615775151515
"7066" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 66 -0.816699710909091
"7067" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 66 -0.82279425530303
"7068" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 66 -0.867326168333333
"7069" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 66 -0.740941539393939
"7070" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 66 -0.684443622090909
"7071" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 66 -0.719661320454545
"7072" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 66 -0.810918803030303
"7073" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 66 -0.826716620757576
"7074" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 66 -0.888014967878788
"7075" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 66 -0.746696575151515
"7076" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 66 -0.806766404393939
"7077" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 66 -0.749162101060606
"7078" 18 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 66 -0.80001276969697
"7079" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 66 -0.82631300969697
"7080" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 66 -0.85581963969697
"7081" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 66 -0.798257142272727
"7082" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 66 -0.823361861090909
"7083" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 66 -0.816582949242424
"7084" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 66 -0.79208901530303
"7085" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 66 -0.853834360909091
"7086" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 66 -0.916103628939394
"7087" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 66 -0.805833582878788
"7088" 18 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 66 -0.925363765151515
"7089" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 66 0.277528227272727
"7090" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 66 -0.0153983692484848
"7091" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 66 -0.111885658575758
"7092" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 66 0.0809833343636364
"7093" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 66 0.00214492910818182
"7094" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 66 0.00981481405909091
"7095" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 66 -0.750010034545455
"7096" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 66 -0.689950758333333
"7097" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 66 -0.727759556363636
"7098" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 66 -0.805080135909091
"7099" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 66 -0.818535593030303
"7100" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 66 -0.878371210757576
"7101" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 66 -0.717556411363636
"7102" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 66 -0.825853525454545
"7103" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 66 -0.719876996848485
"7104" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 66 -0.803308828333333
"7105" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 66 0.891762508636364
"7106" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 66 -0.110575925772727
"7107" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 66 -0.0673541173484848
"7108" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 66 -0.979597447575758
"7109" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 66 -0.967417261363636
"7110" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 66 -0.952559274545455
"7111" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 66 -0.717556411363636
"7112" 18 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 66 -0.719876996848485
"7113" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 66 -0.0504941133287879
"7114" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 66 -0.0497409227621212
"7115" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 66 0.0945328186348485
"7116" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 66 -0.0962651042418182
"7117" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 66 -0.0424083107848485
"7118" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 66 -0.0570324344772727
"7119" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 66 -0.821692348939394
"7120" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 66 -0.828837951818182
"7121" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 66 -0.777177931363636
"7122" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 66 -0.902171918181818
"7123" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 66 -0.912700320151515
"7124" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 66 -0.876999483787879
"7125" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 66 -0.749777736212121
"7126" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 66 -0.90189818030303
"7127" 18 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 66 -0.802790979393939
